0,1,ground_truth,predict
4.237810075283050537e-01,-3.264674544334411621e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.174735546112060547e+00,-1.431862235069274902e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.127402901649475098e+00,-7.878460288047790527e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.121523767709732056e-02,-1.504479497671127319e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.463561415672302246e+00,-1.701078176498413086e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.646972894668579102e-01,-7.114135026931762695e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.823624074459075928e-01,2.449749559164047241e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.276238083839416504e-01,2.399222105741500854e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.611066401004791260e-01,9.248849153518676758e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.697379797697067261e-02,-9.885416924953460693e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.103057205677032471e-01,2.400279194116592407e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.054962396621704102e+00,3.206938028335571289e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.385663509368896484e+00,1.715430259704589844e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.122750878334045410e-01,-7.684388756752014160e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.157793998718261719e+00,-9.693083167076110840e-01,1.000000000000000000e+00,0.000000000000000000e+00
-1.022571325302124023e+00,4.133446812629699707e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.924737334251403809e-01,3.077235817909240723e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.367869615554809570e-01,2.916632890701293945e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.208463102579116821e-02,1.426424682140350342e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.095453619956970215e-01,4.535339474678039551e-01,1.000000000000000000e+00,1.000000000000000000e+00
-3.896105885505676270e-01,1.910416632890701294e-01,0.000000000000000000e+00,1.000000000000000000e+00
-7.280733436346054077e-02,1.171338707208633423e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.498330116271972656e-01,-9.151465892791748047e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.103975355625152588e-01,-2.343975901603698730e-01,1.000000000000000000e+00,0.000000000000000000e+00
-3.507459908723831177e-02,-4.799797534942626953e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.418106555938720703e-01,1.378747820854187012e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.835081875324249268e-01,-5.528599023818969727e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.649780362844467163e-02,-1.780091226100921631e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.321081042289733887e-01,-2.166766226291656494e-01,1.000000000000000000e+00,0.000000000000000000e+00
-4.427971243858337402e-01,-2.538825869560241699e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.732342243194580078e-01,-5.114444494247436523e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.021230444312095642e-01,2.144371718168258667e-01,1.000000000000000000e+00,1.000000000000000000e+00
-7.720351815223693848e-01,8.876488208770751953e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.121296644210815430e-01,-4.490698575973510742e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.513585209846496582e-01,6.123221516609191895e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.728000760078430176e+00,-1.551028728485107422e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.264368891716003418e-01,4.869350194931030273e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.044662714004516602e+00,-9.836207032203674316e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.888532876968383789e-01,2.627086639404296875e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.231927394866943359e+00,1.863483905792236328e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.036789417266845703e-01,-4.262656569480895996e-01,1.000000000000000000e+00,0.000000000000000000e+00
-3.401359915733337402e-01,-2.957169711589813232e-02,1.000000000000000000e+00,1.000000000000000000e+00
-5.083924531936645508e-01,5.870326161384582520e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.585722446441650391e-01,-1.606151461601257324e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.323389917612075806e-02,-3.851084411144256592e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.739170432090759277e-01,-3.685959577560424805e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.533373236656188965e-01,-8.282425403594970703e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.745353341102600098e+00,-1.683471798896789551e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.302096843719482422e-01,4.017737507820129395e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.834596991539001465e+00,-1.544996380805969238e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.146191000938415527e+00,-9.563758969306945801e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.344331026077270508e-01,-8.509337902069091797e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.029685139656066895e+00,-5.373530387878417969e-01,1.000000000000000000e+00,0.000000000000000000e+00
-1.520883142948150635e-01,2.231017202138900757e-01,1.000000000000000000e+00,1.000000000000000000e+00
-9.220301359891891479e-02,2.712326049804687500e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.964214086532592773e-01,3.815248012542724609e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.537400841712951660e-01,4.165483117103576660e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.041771650314331055e-01,-9.264719486236572266e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.423176914453506470e-02,-4.763373136520385742e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.079868197441101074e+00,-1.133508563041687012e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.835595548152923584e-01,-9.736435115337371826e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.274738192558288574e+00,-9.781551957130432129e-01,1.000000000000000000e+00,0.000000000000000000e+00
-8.031267523765563965e-01,1.470541834831237793e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.931259036064147949e-01,7.854763269424438477e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.315108180046081543e-01,-8.789812028408050537e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.066799983382225037e-01,-2.948711067438125610e-02,0.000000000000000000e+00,0.000000000000000000e+00
-3.265569210052490234e-01,3.865080475807189941e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.174022197723388672e-01,-6.942272186279296875e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.312758922576904297e-01,1.370615363121032715e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.283396840095520020e+00,-1.354411721229553223e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.548639267683029175e-02,2.884695529937744141e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.616072773933410645e-01,-3.309004902839660645e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.711206972599029541e-01,5.947600305080413818e-02,1.000000000000000000e+00,1.000000000000000000e+00
-8.726573735475540161e-02,8.238933980464935303e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.268076181411743164e-02,-1.054610013961791992e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.417934775352478027e-01,-9.503042697906494141e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.312485337257385254e+00,-1.264865636825561523e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.793893694877624512e+00,-2.170854330062866211e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.118180155754089355e-01,8.520379066467285156e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.673451304435729980e+00,-1.874986052513122559e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.001303076744079590e+00,-8.610132336616516113e-01,1.000000000000000000e+00,0.000000000000000000e+00
-6.863967180252075195e-01,1.126065611839294434e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.050600409507751465e+00,-1.072136521339416504e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.632744669914245605e+00,-1.798130273818969727e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.699964404106140137e-01,-7.882019281387329102e-01,1.000000000000000000e+00,0.000000000000000000e+00
-2.985647618770599365e-01,4.805530905723571777e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.258486032485961914e-01,5.799460411071777344e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.727511405944824219e+00,-1.816012501716613770e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.683129072189331055e+00,-1.448694586753845215e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.140567898750305176e-01,-1.132810831069946289e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.796037912368774414e+00,-1.672041296958923340e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.793429791927337646e-01,-1.427244544029235840e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.890027225017547607e-01,-2.306369394063949585e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.386770457029342651e-01,6.578662991523742676e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.635327100753784180e+00,-1.817672133445739746e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.889341354370117188e-01,1.489390969276428223e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.627993345260620117e+00,-1.902613997459411621e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.944232702255249023e+00,-2.899016141891479492e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.471068024635314941e-01,-2.071973830461502075e-01,1.000000000000000000e+00,0.000000000000000000e+00
-9.379208832979202271e-02,4.922903180122375488e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.364758133888244629e+00,-1.591363549232482910e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.771260976791381836e-01,-9.071025252342224121e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.137380480766296387e+00,-9.382167458534240723e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.260057210922241211e+00,-9.565712809562683105e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.762117385864257812e+00,-3.123347997665405273e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.254137635231018066e+00,-1.196527719497680664e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.028119087219238281e+00,-8.633690476417541504e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.563250064849853516e+00,-2.480890274047851562e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.240310430526733398e+00,-2.242370605468750000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.023301720619201660e+00,-1.385784268379211426e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.133374154567718506e-01,1.672383695840835571e-01,1.000000000000000000e+00,0.000000000000000000e+00
9.341894984245300293e-01,-7.903923392295837402e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.264913320541381836e+00,-1.334590196609497070e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.436558961868286133e+00,-1.266675829887390137e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.345330357551574707e+00,-1.084317564964294434e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.098058402538299561e-01,3.707274198532104492e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.746710181236267090e+00,-1.768566250801086426e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.433103680610656738e-01,-1.135803759098052979e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.309626102447509766e+00,-2.316377162933349609e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.791385293006896973e+00,-1.523092389106750488e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.064766168594360352e+00,-1.355813860893249512e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.306700348854064941e-01,-5.613283514976501465e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.098129868507385254e+00,-1.250046610832214355e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.705732971429824829e-02,-2.854069471359252930e-01,1.000000000000000000e+00,0.000000000000000000e+00
-3.104594349861145020e-01,3.346168398857116699e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.115284085273742676e+00,-7.951430678367614746e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.305474758148193359e+00,-2.365158081054687500e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.984626770019531250e+00,-2.019186735153198242e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.763393282890319824e+00,-1.735954165458679199e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.175307631492614746e-01,-5.835447907447814941e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.500393748283386230e+00,1.816815495491027832e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.484690487384796143e-01,-2.602161765098571777e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.383548259735107422e-01,-8.376440405845642090e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.021755695343017578e+00,-2.102793455123901367e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.588148236274719238e+00,-1.264335632324218750e+00,1.000000000000000000e+00,0.000000000000000000e+00
-4.134097993373870850e-01,3.977152109146118164e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.326972961425781250e+00,-2.077105760574340820e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.545867443084716797e+00,-2.607205867767333984e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.809434413909912109e+00,-2.942510128021240234e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.402564942836761475e-01,2.351058870553970337e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.016284942626953125e+00,-1.611257433891296387e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.776167154312133789e+00,-2.934969425201416016e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.637458324432373047e-01,-9.566006064414978027e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.750040650367736816e+00,-1.402299523353576660e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.374505251646041870e-02,2.026249915361404419e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.061641097068786621e+00,-5.858055949211120605e-01,1.000000000000000000e+00,0.000000000000000000e+00
5.235541462898254395e-01,-4.550345540046691895e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.172275781631469727e+00,-1.185143113136291504e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.258134961128234863e-01,-5.744893550872802734e-01,1.000000000000000000e+00,0.000000000000000000e+00
9.740609526634216309e-01,-8.419907689094543457e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.560958862304687500e+00,-1.590506672859191895e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.799214482307434082e+00,-1.660909771919250488e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.483075857162475586e-01,-8.046329617500305176e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.283183097839355469e+00,-1.296138167381286621e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.466836065053939819e-02,1.194138824939727783e-02,1.000000000000000000e+00,1.000000000000000000e+00
9.954665899276733398e-01,-9.226708412170410156e-01,1.000000000000000000e+00,0.000000000000000000e+00
4.932604730129241943e-01,-3.560540080070495605e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.180896103382110596e-01,2.537378072738647461e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.591692209243774414e+00,-1.462774515151977539e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.756197452545166016e+00,-2.557873725891113281e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.056450843811035156e+00,-1.920666813850402832e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.056053876876831055e+00,-2.724383592605590820e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.923581719398498535e-01,-5.639823675155639648e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.598413944244384766e+00,-2.462627887725830078e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.609386444091796875e-01,-8.026107549667358398e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.156949520111083984e+00,-2.236932277679443359e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.787608265876770020e-01,-3.923808336257934570e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.435907721519470215e+00,-1.040420889854431152e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.543383121490478516e+00,-1.094268918037414551e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.095715045928955078e+00,-1.382452487945556641e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.105735421180725098e+00,-1.312143206596374512e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.345147252082824707e+00,-1.569850444793701172e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.670053958892822266e+00,-2.763200521469116211e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.011316776275634766e+00,-2.032080888748168945e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.687462806701660156e+00,-2.522833347320556641e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.208393499255180359e-01,-1.223764494061470032e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.462787538766860962e-01,1.037856489419937134e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.923710346221923828e+00,-3.947920083999633789e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.294653415679931641e+00,-2.030035018920898438e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.431502223014831543e+00,-1.212614536285400391e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.992732286453247070e+00,-1.847036242485046387e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.470394849777221680e+00,-1.497404694557189941e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.065161153674125671e-01,3.469113707542419434e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.826928853988647461e+00,-1.381371378898620605e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.335356950759887695e-01,-1.052389740943908691e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.411975383758544922e-01,-7.954167723655700684e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.061283230781555176e+00,-9.082135558128356934e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.081971168518066406e+00,-2.008209466934204102e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.761669039726257324e-01,-2.637341618537902832e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.207484081387519836e-01,-6.054972112178802490e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.733896732330322266e+00,-1.648712992668151855e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.775513410568237305e+00,-2.180287361145019531e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.374394059181213379e+00,-8.810759186744689941e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.650931596755981445e+00,-1.445208430290222168e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.257128000259399414e-01,-6.067129969596862793e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.653882384300231934e+00,-1.694737315177917480e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.339688897132873535e-01,2.519738078117370605e-01,1.000000000000000000e+00,1.000000000000000000e+00
-7.240928709506988525e-03,8.743315935134887695e-03,0.000000000000000000e+00,1.000000000000000000e+00
4.517567753791809082e-01,-5.803942084312438965e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.238490879535675049e-01,1.046441495418548584e-02,0.000000000000000000e+00,1.000000000000000000e+00
8.431551456451416016e-01,-7.098656892776489258e-01,1.000000000000000000e+00,0.000000000000000000e+00
-1.296142458915710449e+00,9.196841120719909668e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.429590821266174316e-01,-2.836564183235168457e-01,1.000000000000000000e+00,0.000000000000000000e+00
-1.634336113929748535e-01,4.577393829822540283e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.374707043170928955e-01,-5.380594134330749512e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.195861220359802246e-01,4.629991054534912109e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.316343247890472412e-01,8.178645372390747070e-02,0.000000000000000000e+00,1.000000000000000000e+00
-6.525486111640930176e-01,1.070503354072570801e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.411890327930450439e-01,8.162936568260192871e-02,0.000000000000000000e+00,1.000000000000000000e+00
-4.452639222145080566e-01,3.370120525360107422e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.179964870214462280e-02,-1.532934904098510742e-01,1.000000000000000000e+00,0.000000000000000000e+00
-1.480190753936767578e-01,2.861101031303405762e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.689954042434692383e-01,-5.149054527282714844e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.291063070297241211e+00,2.271369934082031250e+00,1.000000000000000000e+00,1.000000000000000000e+00
-9.207228422164916992e-01,9.553350806236267090e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.019644916057586670e-01,-4.108703732490539551e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.195044755935668945e-01,6.246660351753234863e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.161396861076354980e-01,1.055782914161682129e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.532284289598464966e-02,2.069973200559616089e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.057681322097778320e+00,-9.833002686500549316e-01,1.000000000000000000e+00,0.000000000000000000e+00
-1.017632111907005310e-01,-2.020045667886734009e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.671981930732727051e-01,8.276971578598022461e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.350486040115356445e-01,-1.519180387258529663e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.516804337501525879e-01,6.268197298049926758e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.855456948280334473e-01,6.539741158485412598e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.839081883430480957e-01,-4.405069351196289062e-01,0.000000000000000000e+00,0.000000000000000000e+00
-3.907772302627563477e-01,1.450337767601013184e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.427433431148529053e-01,-2.084697335958480835e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.037411928176879883e-01,6.027954816818237305e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.803280711174011230e+00,1.687702536582946777e+00,1.000000000000000000e+00,1.000000000000000000e+00
-5.541958212852478027e-01,5.662558674812316895e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.688313305377960205e-01,-5.369299650192260742e-01,0.000000000000000000e+00,0.000000000000000000e+00
-3.261342942714691162e-01,1.903377473354339600e-03,0.000000000000000000e+00,1.000000000000000000e+00
-7.176735401153564453e-01,4.901762604713439941e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.091162919998168945e-01,-6.082447171211242676e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.933246731758117676e-01,7.249541282653808594e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.685669600963592529e-01,-1.616616398096084595e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.333725452423095703e-01,-1.801006197929382324e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.407354712486267090e+00,-1.180707335472106934e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.107999920845031738e+00,-9.945547580718994141e-01,0.000000000000000000e+00,0.000000000000000000e+00
-3.760370314121246338e-01,1.768325865268707275e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.726557731628417969e-01,-4.663255214691162109e-01,1.000000000000000000e+00,0.000000000000000000e+00
6.814052462577819824e-01,-4.201512336730957031e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.496919274330139160e-01,-7.297361493110656738e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.233249545097351074e+00,1.143030524253845215e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.000970721244812012e+00,7.149545550346374512e-01,1.000000000000000000e+00,1.000000000000000000e+00
-9.478525519371032715e-01,9.177238345146179199e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.931505382061004639e-01,-3.878731131553649902e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.515174984931945801e-01,-9.580349922180175781e-01,1.000000000000000000e+00,0.000000000000000000e+00
6.792316585779190063e-02,6.235802173614501953e-02,0.000000000000000000e+00,0.000000000000000000e+00
-6.101004779338836670e-03,5.502136349678039551e-01,1.000000000000000000e+00,1.000000000000000000e+00
-8.118102550506591797e-01,1.073461651802062988e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.310002565383911133e-01,-3.705945014953613281e-01,1.000000000000000000e+00,0.000000000000000000e+00
6.741441041231155396e-02,4.810833930969238281e-02,0.000000000000000000e+00,0.000000000000000000e+00
-4.829631447792053223e-01,5.422837734222412109e-01,1.000000000000000000e+00,1.000000000000000000e+00
-8.396421670913696289e-01,7.652348875999450684e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.736044466495513916e-01,-3.057522773742675781e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.461074054241180420e-01,2.649680376052856445e-01,1.000000000000000000e+00,1.000000000000000000e+00
-7.178032398223876953e-01,6.871034502983093262e-01,0.000000000000000000e+00,1.000000000000000000e+00
-5.130421519279479980e-01,6.486117243766784668e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.679448604583740234e-01,5.306768417358398438e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.454831480979919434e-01,2.506884932518005371e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.152387619018554688e+00,1.116866469383239746e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.770285815000534058e-01,1.523425132036209106e-01,0.000000000000000000e+00,0.000000000000000000e+00
-3.713903725147247314e-01,3.990302681922912598e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.072907567024230957e-01,-3.122228980064392090e-01,1.000000000000000000e+00,0.000000000000000000e+00
-7.580274939537048340e-01,6.375095248222351074e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.961567789316177368e-02,2.012245506048202515e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.846035957336425781e-01,-7.970312237739562988e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.366618216037750244e-01,6.067625880241394043e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.156325697898864746e-01,2.646813988685607910e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.582099556922912598e+00,1.744934439659118652e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.510038137435913086e-01,3.826985359191894531e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.545560836791992188e-01,-3.220736980438232422e-02,0.000000000000000000e+00,1.000000000000000000e+00
-1.148753613233566284e-02,6.273388862609863281e-05,1.000000000000000000e+00,1.000000000000000000e+00
-3.139249980449676514e-03,2.062492519617080688e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.940336942672729492e-01,3.413227796554565430e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.750305652618408203e+00,2.570391654968261719e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.715984225273132324e-01,-3.146705627441406250e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.162776827812194824e-01,-7.994485497474670410e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.727034568786621094e-01,5.081028938293457031e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.868084967136383057e-01,3.157648444175720215e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.490720272064208984e-01,-5.075908303260803223e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.119423985481262207e-01,1.193511128425598145e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.086874604225158691e+00,1.332478523254394531e+00,1.000000000000000000e+00,1.000000000000000000e+00
